run	-1	'Willow is running on port 4999'
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<div>\r\n<img src="http://tedlab.mit.edu/~mekline/SDPictures/DRINK-patient-expose.jpg">\r\n</div>\r\n\r\n<h3> Tell Elmo what happens in this scene: </h3>\r\n\r\n<p class="blocktext"><center>\r\n<input type=\'text\' id="Word1">\r\n<input type=\'text\' id="Word2">\r\n</center></p>\r\n\r\n<p class="blocktext"><center>\r\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\r\n</center></p>\r\n\r\n</body>\r\n</html>'
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
put	0	"{u'time': 1424640251163, u'tag': u'click', u'id': u'TrialButton', u'client': 0}"
took	0	"{u'client': 0, u'tag': u'click', u'id': u'TrialButton', u'time': 1424640251163}"
take	0	"{'ticket': 1, 'tag': 'peek'}"
peek	0	'(#Word1)'
put	0	"{u'ticket': 1, u'tag': u'peek', u'time': 1424640251180, u'value': u'', u'client': 0}"
took	0	"{u'ticket': 1, u'tag': u'peek', u'client': 0, u'value': u'', u'time': 1424640251180}"
take	0	"{'ticket': 2, 'tag': 'peek'}"
peek	0	'(#Word2)'
put	0	"{u'ticket': 2, u'tag': u'peek', u'time': 1424640251195, u'value': u'', u'client': 0}"
took	0	"{u'ticket': 2, u'tag': u'peek', u'client': 0, u'value': u'', u'time': 1424640251195}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<h3>That wasn\'t a two-word response. Please try again!</h3>\r\n\r\n</body>\r\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<div>\r\n<img src="http://tedlab.mit.edu/~mekline/SDPictures/DRINK-patient-expose.jpg">\r\n</div>\r\n\r\n<h3> Tell Elmo what happens in this scene: </h3>\r\n\r\n<p class="blocktext"><center>\r\n<input type=\'text\' id="Word1">\r\n<input type=\'text\' id="Word2">\r\n</center></p>\r\n\r\n<p class="blocktext"><center>\r\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\r\n</center></p>\r\n\r\n</body>\r\n</html>'
put	0	"{u'time': 1424640257490, u'tag': u'click', u'id': u'TrialButton', u'client': 0}"
took	0	"{u'client': 0, u'tag': u'click', u'id': u'TrialButton', u'time': 1424640257490}"
take	0	"{'ticket': 3, 'tag': 'peek'}"
peek	0	'(#Word1)'
put	0	"{u'ticket': 3, u'tag': u'peek', u'time': 1424640257505, u'value': u'sS', u'client': 0}"
took	0	"{u'ticket': 3, u'tag': u'peek', u'client': 0, u'value': u'sS', u'time': 1424640257505}"
take	0	"{'ticket': 4, 'tag': 'peek'}"
peek	0	'(#Word2)'
put	0	"{u'ticket': 4, u'tag': u'peek', u'time': 1424640257521, u'value': u'F', u'client': 0}"
took	0	"{u'ticket': 4, u'tag': u'peek', u'client': 0, u'value': u'F', u'time': 1424640257521}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<h3>That wasn\'t a two-word response. Please try again!</h3>\r\n\r\n</body>\r\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<div>\r\n<img src="http://tedlab.mit.edu/~mekline/SDPictures/DRINK-patient-expose.jpg">\r\n</div>\r\n\r\n<h3> Tell Elmo what happens in this scene: </h3>\r\n\r\n<p class="blocktext"><center>\r\n<input type=\'text\' id="Word1">\r\n<input type=\'text\' id="Word2">\r\n</center></p>\r\n\r\n<p class="blocktext"><center>\r\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\r\n</center></p>\r\n\r\n</body>\r\n</html>'
put	0	"{u'time': 1424640263973, u'tag': u'click', u'id': u'TrialButton', u'client': 0}"
took	0	"{u'client': 0, u'tag': u'click', u'id': u'TrialButton', u'time': 1424640263973}"
take	0	"{'ticket': 5, 'tag': 'peek'}"
peek	0	'(#Word1)'
put	0	"{u'ticket': 5, u'tag': u'peek', u'time': 1424640263980, u'value': u'SO', u'client': 0}"
took	0	"{u'ticket': 5, u'tag': u'peek', u'client': 0, u'value': u'SO', u'time': 1424640263980}"
take	0	"{'ticket': 6, 'tag': 'peek'}"
peek	0	'(#Word2)'
put	0	"{u'ticket': 6, u'tag': u'peek', u'time': 1424640263995, u'value': u'DO', u'client': 0}"
took	0	"{u'ticket': 6, u'tag': u'peek', u'client': 0, u'value': u'DO', u'time': 1424640263995}"
take	0	"{'tag': 'timestamp', 'client': 0}"
let	0	'(body) ...timestamp...'
put	0	"{u'tag': u'timestamp', u'time': 1424640264017, u'client': 0}"
took	0	"{u'tag': u'timestamp', u'client': 0, u'time': 1424640264017}"
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<h3>Good job!</h3>\r\n\r\n<p class="blocktext"> It took you 19.632 seconds to come up with that description.  Your average speed is 19.632 seconds per question.</p>\r\n\r\n<br></br>\r\n\r\n<div class="meter-wrap">\r\n    <div class="meter-value" style="background-color: #0a0; width: 16.6666666667%;">\r\n        <div class="meter-text">\r\n            You have finished 1 out of 6 questions!\r\n        </div>\r\n    </div>\r\n</div>\r\n\r\n</body>\r\n</html>'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
log	0	u"('habe11364d0', 0, '1', 'DRINK', 'The grandma drinks juice.', 'patient', 'In the next scene, there is some milk, a grandma and some juice.', 'http://tedlab.mit.edu/~mekline/SDPictures/DRINK-patient-expose.jpg', 'http://tedlab.mit.edu/~mekline/SDPictures/DRINK-patient-action.jpg', u'SO', u'DO', 'bad input', 19.632)"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>In the next scene, there is a grandma, a baby and a ball.</h3>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<div>\r\n<img src="http://tedlab.mit.edu/~mekline/SDPictures/ROLL-agent-expose.jpg">\r\n</div>\r\n\r\n<h3> Now let\'s see what happens...</h3>\r\n\r\n<br></br>\r\n\r\n</body>\r\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\r\n<head>\r\n<link rel="stylesheet" type="text/css" href="exp.css" />\r\n</head>\r\n<body>\r\n\r\n<div>\r\n<img src="http://tedlab.mit.edu/~mekline/SDPictures/ROLL-agent-action.jpg">\r\n</div>\r\n\r\n<h3> The baby rolls the ball. </h3>\r\n<br></br>\r\n\r\n</body>\r\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
take	0	"{'tag': 'timestamp', 'client': 0}"
let	0	'(body) ...timestamp...'
